sentiment,text
1,So impressed with their work! My carpets have never been so clean. They are so professional and work with my busy schedule. I highly recommend their services and will continue to use them in the future.
0,"I've eaten here twice and both times it was a disapointment, I'd be a fool to come back a third time."
1,"Try the Italian fried chicken...best IFC I have had in years.\n\nI purchased the 4 piece and it came with slaw, bread stick, wing/leg/thigh/breast and a pound of fries...packaged up nice in a VERY high quality to-go box.\n\nThe flavor was perfect....the chicken was super moist and the outside was super crunchy.\n\nI know nothing about the pizza pie, but the chicken is unquestionable!"
0,"They are right next door to a super busy starbucks, and so I went in one day to see what it was like.  I was very underwhelmed with the service.  The counter makes it kind of hard to see what they are doing behind while making the food.  I was actually late to work becuase they took so long with making my bagel and ringing me out.  The staff is friendly enough but somewhat slow so don't go if ur in a rush!"
1,"Great breakfast place.  Wide variety of omelets and entrees.  Good service, fast seating."
0,"ONLY reason why I'm here, two words OYSTER BAR. \n\nI know my friend LOVES this spot - oyster bar. cheap tables. comp'ed rooms galore. But the thing is, the casino is dingy, old, and ciggie filled I think even if they re-did the entire place it would still reek of old ciggie smells. \n\nThe rooms are tidy, neat, and clean. Yes the tables are hellva cheap and you can take turns gambling, as you're waiting in the never ending line. But it's really what you get what you pay for.\n\nThis place is off strip, on the other side of the 15 off Sahara. Close to the Asian food areas though! No need to pay for valet - their parking is right in the front of the casino/check in area."
0,"I really wanted to like this place because it is close to my home & I think the name is so cute! I went twice within 2 weeks and that is enough for me to know I don't want to go back. I have to eat gluten AND dairy free (Boo Hoo) and I think \""Streets of New York\"", \""Whole Foods\"" and \""California Pizza Kitchen\"" all make a pretty delicious, somewhat reasonably priced pizza. Not so with the Mellow Mushroom. The crust is super thin and doesn't taste very good. They charge a lot of money ($20.00) for a pizza that is 2\"" smaller than their medium, but still hit you up for the medium price. Service is mediocre and I really prefer to spend my money with resaurants that don't treat me as a second class client."
1,"Great as always.  The best fried rice I have ever had!  Ask for Chef Weak Sauce aka Marv, he was awesome."
0,"Worst experience ever in Vegas! This used to be our favorite adult pool in Vegas. Today security/staff accused my friend of using drugs while in the bathroom. He was really just using the bathroom, he said they made him extremely uncomfortable. I was supposed to go to this pool again today too but security denied me because I had my prescription medication with me. ( they said Id need to go leave it back in my room)I decided going back and forth from the pool to take my med was too inconvenient so skipped it entirely. It was extremely disappointing, but after I heard about what went down with my friend I was relieved I didn't go. This policy is completely absurd and inconsistent considering I'd been here all weekend without issue. Even went to Encore day club where they nearly gave you a strip search and they didn't even question why I had blood pressure pills."
0,"I lived in Vegas for 6 years and stayed everywhere from the Wynn to the Four Seasons including the old crappy Travelodge on the strip and various places downtown. I've been eager to stay at Rumor as I have only heard good things about it and have been there a few times when it opened originally. So it was a HUGE DISAPPOINTMENT to actually stay there and discover that the rooms and grounds outside of the lobby and bar area are very dirty!!! I stayed last week traveling through home to CA from Colorado. The first room I received had URINE on the bathroom floor and blood smear on the couch! So disgusted I called and informed guest services that I would need a new clean room and explained my current room conditions. They stated that they had several events the past few weeks and a maid that was in a hurry to get off her shift. They gave me a new room, downgraded by the way, old one had a big fancy tub that was probably gnarly anyway. Went to my new room and a little cleaner until I went to bed that night and saw the sheets were torn and filled with mysterious lint so I decided to sleep in top of the covers w a blanket I had brought. The next morning I tip-toed into the shower not knowing what maybe in there and closed the shower curtain only to come to the realization that this was one of the dirtiest hotels I have ever stayed at. Rinsed up, dried off, packed up, and checked out ASAP!! Only spent the night and will never be going back! So sad and disappointed because this hotel used to really be a sweet ruby jewel in the perfect location. No longer a sweet rumor just a nasty old tumor :("
0,"Everything about this place was mediocre - except the service which was excellent.  The food was definitely not anything memorable.  Not bad but not great.  I haven't been to the original Barrio in ages but, my memory says it is much better."
1,"My sister, father, his mother-in-law and myself had just left a showing of Wicked at the Smith Center and were looking for a place to have a late lunch/early dinner.  I suggested Brentwood since it's never packed and the food is always good.\n\nWe got there and I was delightfully surprised to discover that they're currenlty retooling the restaurant and bar to accomodate fans of the Texas Longhorns.  Unfortunately, during this retooling session, the bar was a little sloppy.\n\nThe menu was very small, they were limited on drinks and they were streaming the Longhorns game on a slow connection, so it kept freezing up to buffer.\n\nI'll be honest, the only reason I'm giving this place four stars is because despite the remodeoling faults, my food was delicious and I can't wait to see what this place is like when they're settled and everything runs smoothly."
1,Macarons. Chocolate croissants. Nutella pastries. Delicious. Wouldn't recommend the actual savory foods. Stick with the desserts.
1,"I was referred to Biketek by a friend as this was the 1st time getting into the sport. I knew exactly what bike I wanted to purchase as a beginning rider. They ordered it & gave me the best price around without the BS of talking me up to something I didn't want. In subsequent visits for adjustment & accessories, they have charged me a fair price for services & have been helpful with any questions I've had about riding & the bike itself. \n\nThere seems to be a lot of store choices in the area so I recommend checking Biketek out first."
0,We decided to have dessert here on a whim. We had not been here in years. Upon arrival Saturday night at 8pm for dessert there was no one In the restaurant. This seemed very odd. we chose Coconut cream pie and carrot cake. The carrot cake was very congealed.  Not really cake at all.  The coconut cream pie was really falling apart and was more liquid rather than solid. We have always loved this place for dessert. Won't be returning anytime soon. Just wondering if this place is on the decline.
0,"This was our second stop for the bachelorette party.  \n\nTao has a really nice atmosphere, but it was so packed that we couldn't enjoy it.  There was absolutely no room on the dancefloor, and even the roof was packed.  After about an hour, I'd had enough.  Even trying to leave was difficult, because of how long the taxi lines were.  \n\nWe got in quickly with some VIP passes, but it just wasn't an enjoyable experience."
1,"My girlfriend and I came to Phoenix from Colorado and decided to go bra shopping. We did a a search and found this Soma store. We almost didn't go because of the bad review. I'm so glad we went! First off the store is located in a really nice part of Phoenix and a really nice shopping area. Second the store is clean and the staff are wonderful. They did a fitting for me they would bring me all kinds of different bras in different sizes shapes and colors until I found exactly the kind of bras that fit perfect I love the bras, underwear and staff. The cherry on the cake was Both my girlfriend and I were able to find new swimsuits at Soma. The ladies there helped us pick them out, make sure they fit right, and they do look  oh so cute, and you know how hard it is to find a good-looking swimsuit. This is a great store to shop in. Have fun!"
0,"Came here with my girlfriend on a Friday night for happy hour, which is 4 to 7. Was told by the host that happy hour ends at 6pm when dinner starts.. odd. Anyways, the place looks great as it over looks the pool (which was empty as it was winter and pretty damn cold)  and has a fairly large fireplace located at the end of the room. The restaurant was completely empty, save the lounge which had a few other patrons, about 7 other people. \n\nThe walk to get to this restaraunt was rather odd because we had go up an elevator, then walk across this \""skyline\"" that consisted of walkway with flat escalators. Then, we had to take yet another elevator up to Simon Restaurant and Lounge.\n\nBack to the food. We ordered everything from the happy hour menu. Calamari, Meatball Sliders, Truffle Mac & Cheese, Pizza, Caesar Salad. and a few cocktails. As advertised, the cocktails are $6 but there is an $3 upcharge if you mix it with Redbull or other mixers. The food was just \""OK\"". Nothing was special and nothing was memorable. The service was great on the other hand. The server and busser checked up on us from time to time and were friendly."
0,"It was the Spring Holiday and one cold Friday morning my lovely girlfriend and I searched for a nice family restaurant to have breakfast at. The Yelp reviews pointed at Country Boy and of course, like 99% of the time, Yelp is my compass when it comes to places to eat. Well, HUGE compass interference this time... \nThe place looks like a family restaurant. It is cozy and warm. Perfect for some eggs and tea, we said. How wrong we were! We ordered the regular breakfast, which comes with 2 eggs and a misleading enumeration of meats. We thought we would get bacon and ham and some sausage (which we thought is the only part of the breakfast where you get to choose: regular or Polish). The meal came COLD, no bacon, nor ham, just the sausage (which was terrible). If I wanted cold breakfast I could have stayed at home and ate some coldcuts... Everybody is praising their potatoes, but cold potatoes, no matter how well prepared they are at 8am, they taste awful at 11. The service was also poor, the waitress was always in a rush, even though the restaurant was not even close to being full. \nI will keep trying to find a good breakfast place, but I'm never ever coming here again."
1,I was waiting for Pita Cafe to open as I am a fan of Gyros. I stopped in for lunch today and wasn't disappointed. It definitely has the feel of a small cafe. I was greeted by a very friendly hostess as soon as I walked in. Placing an order is very simple as is paying for your order. \nMy food arrived in a very timely manner. The Gyro was filled with very tasty lamb. All of the ingredients were very fresh. The pita itself was soft and flavorful. I will definitely be back.
1,"Really great curry! Going here for lunch means fighting the rush and that can mean a wait but well worth it. The green curry & bamboo is delicious, I'd highly recommend it! The atmosphere is decent for being in a small strip mall but the service is what makes up for it as the staff is very nice!\n\nThe lunch menu is usually the way to go as it's cheaper than the regular menu. And the portions are usually smaller, unless you love jasmine rice, then order away carb freaks!!"
0,Every time I go there I order chicken noodle soup in a bread bowl just to find out they are out of bread bowls. How do you always run out of bread bowls??? The workers are not very polite either :-( I won't go back instead I'll go to Safeway for my bread bowl and soup.
0,"Plenty of sauce and plenty of rice.  You're better off going to a real buffet that doesn't add tons of sauce to everything you order so that it makes you gag.  Gagging will prevent you from eating more food.  In this case, the \""quality\"" is not even up to par with Todai or any other buffet that serves mediocre sushi.  For $5 you can get a jar of mayonnaise or thousand island dressing to eat with your rice so that you can meet your 3000 calorie intake of carbs.\n\nAvoid this place if you are a true sushi connoisseur, or simply like to eat good quality food."
1,"This place is amazing!  Brenda is very knowledgeable and she recommended a skin care regimen that has really been working for me. She gives great assessments on your current skin conditions and provides tips to maintain.  \n\nWhat I love most about AZ Premier Dermatology is their commitment to natural beauty. They simply believe that healthy skin is beautiful skin. They believe in the confidence that having healthy skin can bring to someone. The never \""push\"" products you don't need. In fact, they frequently help me find something that works for me that I can also afford! They use products with natural ingredients that fall in line with my personal product philosophy. I have complete faith in Arizona Premier Dermatology for all my skin needs!"
0,"If you want Filipino food you're better off going across the street to Papa's.\nDon't bother with the ramen burger, it's over priced and it seems like they stopped putting much care behind it. The pictures I've seen look amazing, in reality they decided to cut out a lot of the toppings, buns were burnt, meat was undercooked. They asked how would I like my burger. I thought the correct answer would be all dressed but he meant how cooked do I want the burger....  Obviously it should be cooked and edible. The burger also comes with \""fries\"" which is basically a shredded potato, equally disgusting.\n\nI had high hopes for this place, been wanting to try the ramen burger for a year, maybe I caught the, on a bad day even though it was quiet, or they treat the take out orders with much less care than  those who dine in.\n\nOverrated, over-priced, definitely not worth the sick I was feeling the next morning."
0,"I went to the bar with friends in the evening. Great wine, great place, but the bar seats are uncomfortable and the iPad menus barely work. Get a glass of wine at Strip Steak instead."
0,"I tried this place again because I was in the area and I needed a place to hang out and grab a bite to eat.  I ordered the curry coconut waffle and fresh fruit.  The waffle was very doughy just as my pancakes were from October 2013.  I informed the waiter and he took my plate and made me another.  However, the second was still doughy, but not as bad as the first.  I didn't send the second one back, but I should have.  I won't go back for breakfast the next time I'm in the area.  I haven't tried the lunch and am willing to give that a try since my son's sandwich looked great and he enjoyed it.  Stay away from the pancakes and waffles!"
0,"OVERPRICED RIP OFF!\n\nWent last night with friends. You have to pay $9 to get in. The food is good but rediculously overpriced. I had a smoothie it was $7 a plate of pasta was $14 and a cup of soda was $6. Very good italian food but the prices were unacceptable. You can't pay with credit cards, so you have to use their ATM machines that charge $5 per transaction.\n\nThe rides... you have to pay $5 per ride or $30 unlimited. What a rip off. With the wife and kids I spent over $300 in 4 hours.\n\nThe parking was a complete fiasco. The the line to get in... 1.5 hour wait in line. They were totally understaffed and the whole thing was not set up with any type of direction. There were so many people walking around you couldn't move. And like most carnivals in Las Vegas, 90% of the people were human scum. Multiple fights breaking out, gang members, etc. As I was waiting for the kids to get off a ride these black guys would walk up to me and ask if I wanted to buy cocaine at least one time every 5 minutes. After 11pm there were literally mobs of black kids straight outta the ghetto wearing gang colors and bling bling everywhere.\n\nThere were only 2 toilets, rent-a-johns, that were so filthy people were running out of them. No toilet paper, feces all over the floor, used tampons on the floor, and a stench that would make anyone puke.\n\nIf this event was run PROPERLY and prices weren't so high they'd get much better reviews. Management needs to get a grip.\n\nAnother tidbit...they need to keep the vendors Italian themed. There were vendors selling time share scams, air conditioning units, vacatins to Mexico, nudie bar tickets, etc. There were also multiple vendors selling the same product (who the hell needs 8 vendors selling plastic jewelry).\n\nOne positive thing, the VERY FEW actual italian people working the booths were very polite. They were elderly but they brought back memories of Little Italy in NYC."
0,Not such a great experience. The wait staff appears uncaring and acts as if you are inconveniencing him to even come into the restaurant. Food is good but will not return due to the waiter disrespect.
1,"Upon my return to Olives, I had one of the most romantic and wonderful experiences ever in Las Vegas. The food was exceptional, the service was out standing. But what took my breath away is sitting outside next to the fountains at night during a full summer moon. I felt like we weren't in Las Vegas, between the cuisine, wine and service. Thank you so much for this wonderful experience and I can't wait to go back upon my next visit to Las Vegas!"
0,"This is my first yelp review.  I did a lot of research and came up with the idea to go to Kai for my boyfriend's and my two year anniversary, based on all the excellent reviews.  We love good food.  We ended up at Kai recently, and I have to say, we were extremely let down.  I was disappointed enough to write my first restaurant review!\n\nWe found the atmosphere to be what you would expect at any mediocre hotel buffet.  The food was definitely good, but we were not blown away.  \n\nMy boyfriend ordered the Journey with wine pairings, while I attempted to order the Short Story with wine pairings (I can't eat that many courses!).  The waiter told us we couldn't do that, and he seemed annoyed with the request.  After much discussion, he ended up just bringing me some of the courses off the Journey menu.  The interaction with him always seemed awkward, and the experience was very uncomfortable.\n\nAfter dropping $600 on this meal (with wine, tip and tax), we were in awe.  Yes, the food here is good.  The wine pairings were well done.  However, for that kind of money, I've had MUCH better experiences (food, service, and ambiance) at Binkley's, Quiessence, Atlas, and Noca.  Wait, I've had better experiences at these restaurants for 1/3 to 1/2 the price.\n\nI honestly don't understand all the amazing reviews of this place.  No one seemed to know our names.  The one time our awkward waiter called me using a last name, it was my boyfriend's (we aren't married).  No one else knew our names.  We did not receive any kind of chocolates or thank-you card even though we stayed at the resort.  \n\nI really wish I had loved Kai as much as all these other reviewers.  I had really been looking forward to it."
1,"After living in Seattle and going to a number of amazing diners, I was thrilled to find Tom's. It tends to be a little greasy, but I love the food. I've been there at least 6-7 times, never a bad experience.\nDISLIKED that the bathroom is hard to find without asking.\nPERFECT hangover food. \n\nI will be back!"
0,"I can not recommend this company for work. They screwed up our appointment x2. The service repair guy's angle immediately upon arrival was trying to push us into buying a new garage door motor right off the bat from him. The price quoted for a repair or replacement of our garage door motor was extraordinarily high. The wrote on their invoice that we \""passed\"" a 12 point safety inspection of our garage door system that was never performed."
0,"I used to go to India Garden regularly for their lunch buffet, which featured a large selection of decent to good quality food for about $10. Early this summer they were shut down by the health department for a while, but this did not deter me from returning once they reopened. To my dismay, however, I found that the quantity and quality of the buffet items had fallen dramatically; several of my favorites were gone and the ones that remained did not taste as good as they used to. What's more, all the food was cold, which was one of the things they were cited for by the health department! I went back a second time, hoping that my previous visit was just an off day, but encountered the same problems. So much for this place; it was nice while it lasted."
1,"I just ate the Chicken Parmesan from this little place and LOVED IT!!!! I didn't expect to get so much food either it could have easily fed 2. The staff was pretty nice also, as I waited for my order one of the guy's served up a free sample of Italian ice which was also very good. I'll definitely be back for more."
0,"Came here expecting a good breakfast but walked out unsatisfied. \n\nI ordered the breakfast waffle sandwich with ham, eggs, cheese, with their special spread on a oat waffle. I didn't care much for the special spread was some sort of sweet jam but it didn't go too well with the sandwich. The egg tasted like they were egg beaters and didn't have much taste. We also ordered the Yooni's favorite. There was nothing special or creative about the waffle - ice cream, chocolate sauce, strawberries, bananas with whipped cream. With all those toppings it just made the waffle soggy. \n\nProbably won't be back here for breakfast."
0,"The only good thing about this hotel is the location. The rooms are nasty, no fridge and there is an extra charge to use the gym daily. Well as they always say,\""You get what you pay for.\"" This hotel is not worth the money unless you don't care about where you lay your head."
